Smiles,LogP,MW,QED,SAS,rb,TPSA,pIC50
COc1ccc(COCc2cccn3cc[nH]c3c2)nc1,-2.2783,283.331,0.8980030177384472,-3.55589821100289,5,46.620000000000005,5.724157333374023
O=C[C@H]1CCC[C@@]2(C)OC[C@H]2C1,-1.7806,168.236,0.5577708711650328,-4.335014219083659,1,26.3,5.823983192443848
COC1=C[C@H]2C[C@H]C[C@@H]2Cc2ccoc12,-3.053490000000002,203.261,0.699553307227748,-4.459192618345827,1,22.37,6.388979434967041
COC1CC[C@@H]CNCCc2cccnc2[C@H]1,-1.77918,232.327,0.8011474699433102,-4.485064723679274,1,34.15,6.221487522125244
OCc1cccnc1CCOCCc2ccn[nH]2,-1.0987999999999998,247.298,0.71866619169181,-2.709528633539085,7,71.03,6.24859094619751
OCc1ccnc2COccc3cn4cc[nH]c4ccc3c12,-2.1165,293.3260000000001,0.8303671821736692,-4.17332903766013,1,57.62000000000001,6.341129302978516
COC1=C[C@@H]2CCCC[C@@H]2CO1,-2.3108000000000004,168.236,0.5978447864320823,-3.893952089920776,1,18.46,6.314996242523193
COCc1ccncc1COc1cc[nH]c1,-2.1351,218.256,0.8358877398845551,-2.7596273624187084,5,47.14,6.101564407348633
OCCCCCCCCCCCC2CCCN[C@@]2,-3.918090000000003,253.42999999999995,0.5470337642190058,-3.651764360481666,11,32.26,5.824466705322266
COC(C=O)CSCc1ccccc1OCC,-2.532400000000001,254.351,0.6678375494088389,-2.951107152759913,8,35.53,5.80152702331543
C[C@@H]1C=CO[C@@H]1CC[C@@H]1OC1=O,-1.2406,168.19199999999998,0.5949740078525253,-4.398438612337463,3,38.83,6.6484694480896
CC(C)S[C@@H]1CC[C@@H]C1O[C@@H]1CC1,-3.0422900000000013,199.339,0.6880001821486793,-4.443853795005282,4,9.23,5.787163734436035
C/C=C1[C@@H]2C/CC=C[C@@]2O[C@@H]1CC,-3.239690000000002,177.26699999999997,0.5586038281922427,-4.729275832427319,1,9.23,6.24923849105835
O=C1Nc2cncc3cccc2c2C[C@@H]3COc3cccc1c32,-3.184400000000002,302.333,0.693648261649139,-4.660577962855062,0,54.98,6.390261650085449
C[C@H](Br)CCC[C@@]1CO[C@@H]1O,-1.86319,222.102,0.7354243312207448,-4.595838996678301,4,29.46,6.659839630126953
COCC/C[C@H]COCCCCN2CCCC2.[O-],-2.391090000000001,258.3819999999999,0.5346479658704479,-2.687685109249834,11,50.2,6.431222438812256
CC(CO)CSCCCc1ccncc1C[N+]=O,-1.978,268.382,0.6955179870106444,-3.7590252842415897,9,64.29,5.532764911651611
C[C@H]1[C@@H]2CC(C)CC[C@H]2N(C)CC[C@@H]1,-2.9670900000000016,194.342,0.5728504013613659,-4.349720710039051,0,3.24,5.835902214050293
O=c1c2ccc3ccccc3c2CCO1,-2.5527000000000006,198.22099999999995,0.6079375307073365,-2.0503572446780414,0,26.3,6.014073371887207
OCc1cccnc1CCOc2cccccCO2,-2.117,259.305,0.8796370246618388,-3.215580811656385,5,51.58000000000001,6.178654670715332
C[C@H]1CC=COc2ccccc2C[C@@]1N,-2.6520899999999994,202.277,0.701595444650758,-3.963105629157841,0,35.25,6.308363914489746
C[C@H]1[C@@H]O[C@]2CCC[C@@H](O)[C@@H]12,-1.50748,154.209,0.5727244536742053,-4.887498289550338,0,29.46,6.434365272521973
CC[C@H]OCc1ccccc1C,-3.083410000000001,163.23999999999998,0.6196575755003765,-2.6159678057517297,4,9.23,5.801550388336182
C[C@@H]/C=C\C=C/Cc1ccncc1C#N,-2.832370000000001,197.261,0.6957653057895127,-3.4446354443853124,4,36.68,5.800525188446045
COCC[C@H]1CCCCCC2CCO[C@H]2C[C@@]1(C)S,-4.086900000000004,286.48099999999994,0.7878796582361511,-4.6065002255758,3,18.46,5.910183906555176
C[C@H]1[C@@H]C/CCc2ccoc2O[C@@H]1,-2.9968800000000018,178.231,0.6089745311368275,-4.961415527475073,0,22.37,6.501243591308594
O=C1C/C=C/CCCCCO[C@@H]1CCO,-1.8434,212.289,0.7104067678401708,-3.789159296420809,2,46.53,6.516822814941406
O=C1c2cc(C=O)ccc2c2c(Cl)cccc2N1,-3.1472000000000016,257.676,0.5377620113339603,-2.237981036851643,1,49.93,5.267858505249023
C[C@@]12COC[C@H](C)CC[C@@H]2O[C@H](C)n1,-1.5259999999999998,199.294,0.6414747230468903,-4.789428402346745,0,30.49,5.584018707275391
C[C@H]1[C@@H]CC/CC[C@@]1OC1=CCC[C@H]1,-3.8313700000000033,191.294,0.602623673057423,-4.654544632221252,2,9.23,6.72390604019165
COCC[C@@H]COCCCCCN,-1.37279,188.29099999999997,0.5266135286636826,-2.813919167888244,10,44.48,6.38156270980835
OC(=O)Cc1cccc2ccccc12,-2.4669000000000008,186.21,0.7817752108880086,-1.477869431845983,2,37.3,5.501534461975098
C[C@H]1CCOCC[C@H]C1C,-2.2732900000000003,141.23399999999998,0.502585023206672,-4.113968576507133,0,9.23,5.890708923339844
OCCCCCCCCN2CCCCCCN[S]2,-3.3481000000000023,274.47399999999993,0.5254666274884415,-3.3813280760114184,8,35.5,6.1056294441223145
C[C@@H]1c=C(Cl)C[C@@H]1N,-1.4762,131.606,0.529650266617599,-4.468267430256431,0,26.02,5.610510349273682
COC1CC[C@@H]2CCCNCCc2CC[N+]1(C)C,-2.2251000000000003,255.426,0.7255586621553781,-4.064876771450542,1,21.26,5.767007827758789
C[C@H](Br)CCC[C@@]1CO[C@@H]1O,-1.86319,222.102,0.7354243312207448,-4.595838996678301,4,29.46,6.659839630126953
COc1ccc(NCc2cccc3cn[nH]c3cc2OCc2cc[nH]c2)cc1,-4.369400000000002,374.4440000000001,0.5740360148374537,-3.3284913259416253,7,74.96000000000001,6.2806501388549805
O=c1c2ccnc3c=cccc3c2c(COc2ccccc2O)cn\1,-1.111,328.327,0.7294098356722908,-3.7704048715823326,3,72.31,5.938946723937988
C[C@H]1[C@H]CCCCC[C@@H]1OC,-2.805890000000001,155.261,0.565492889958971,-3.64937070883711,1,9.23,6.775520324707031
C[C@H]1CSCCc2ccccc2CNC1,-2.701600000000001,221.369,0.7227095539630073,-3.4637801697335435,0,12.03,5.7555670738220215
C/C=C1[C@H]2[C@H](C)C[C@@H]2CC[C@H]1CC,-4.024900000000003,178.31899999999996,0.531846364514472,-4.344913602166391,1,0.0,5.996675491333008
C[C@H]1[C@H]2CCCC[C@H]2CN[C@@]1(CCO)S,-2.0406000000000004,229.389,0.633217301096866,-4.564097080851592,2,32.26,5.787205696105957
O=C1C[C@@H]2OC=CC[C@H]1c(=O)Oc1cccnc12,-1.5511,245.234,0.5122069060542763,-4.725428131369441,0,65.49000000000001,6.221071720123291
C/C=C[C@@]1OCCCCC[C@H]1OC,-2.700090000000001,183.271,0.6549944817498926,-3.625790637976001,2,18.46,6.623045921325684
COCCNCCCOCCCN1CCCC[C@H]2[C@@H]1CC2,-2.2837,298.471,0.5934626510747658,-3.033103571135822,11,33.73,6.212417602539063
COC(C[C@H]1OCc2ccccc21)CC/C=C(C)OCC,-4.383500000000004,290.4030000000001,0.6648030497322914,-3.674851511582471,8,27.69,6.054138660430908
O=C1/CSC2c3ccccc3C1[C@@H]2,-2.345090000000001,189.259,0.6228302777440231,-4.71655488453615,0,17.07,6.3780012130737305
C[C@H]1C[C@@H]C2CCC[C@@H]2CN1CCCS,-3.0210900000000023,226.409,0.7240660943095993,-4.372259475311686,3,3.24,6.196802616119385
COC1=C[C@H]2CC/C=C\CC[C@@]2N(CC)CC[C@H]1,-3.724980000000003,247.38199999999992,0.6894676139884124,-4.298206366733759,2,12.47,5.951276302337647
CC(=O)[C@H]1OCc2ccoc2[C@H]1OC,-1.4549,196.202,0.7179596445712167,-4.051531317079126,2,48.67,6.427308082580566
O=C1Cc2cnccc2CCNCCCc2ccO[nH]c12,-1.4216999999999995,285.347,0.7546475061617686,-3.855269023857732,0,63.25,6.132423400878906
COCC/C=CCOc1cccc2c1CCNC[C@@]2,-2.2331900000000005,259.349,0.6275466264885402,-3.618367899568473,6,30.49,6.090208530426025
COCC[C@H]1CCCCCCOCC[C@H]1,-3.214190000000002,213.34099999999995,0.7164034442231293,-3.7512735263769,3,18.46,5.898778438568115
OCc1ccncc1CCC1CCCc2cc[nH]c2C1,-3.0298000000000007,270.37600000000003,0.838968564424072,-3.383144550795804,4,48.91,5.843288421630859
C[C@H]1C[C@@H]2CCC[C@@]12O,-1.5574,126.199,0.5219035164518339,-4.074968302910428,0,20.23,6.39500904083252
C[C@H]1C[C@@H]2CC[C@@H]1C[C@@]2OCC,-3.0109900000000014,167.272,0.6139951626742072,-4.8473798477905214,2,9.23,6.7932891845703125
C[C@@H]1CC=CO[C@H]2C1=N[C@@]2O,-1.2416900000000002,152.173,0.5670570202731419,-4.956067979308573,0,41.82,6.469108581542969
COC1=C[N+]2CC(c3cccnc3C)S[C@H]2CC[C@@]1\C,-3.5201100000000025,289.4240000000001,0.7797914653846083,-4.760197046865626,2,28.020000000000003,6.079106330871582
Oc1ccc(COCc2ccc3ncnc[nH]c3n2)cc1,-2.6176000000000004,282.30300000000005,0.903073128010361,-3.059379600581053,4,79.1,5.810110092163086
C[C@H]1C[C@@H]2CC[C@@H]C2CN1CCO,-1.30339,182.287,0.695634170830316,-4.341712004113656,2,23.47,6.330710411071777
O=C1[C@@]2Oc3ccccc3C1[C@H]2O[C@@H],-1.33108,187.174,0.6649363733576312,-4.9144813679927415,1,35.53,6.945340156555176
O=CC1CC=CCOCCNCOCCCNc2[nH]cnc12,-1.0343999999999998,308.38199999999995,0.5304636922260219,-4.764470327427841,1,88.27,6.611262321472168
CC(C)S[C@@H]C/CC[C@H]1OC[C@@H]1,-3.063180000000001,186.32,0.589568422357293,-4.751041835124399,6,9.23,6.032640933990479
COc1ccc2cncc3cccc3c2CC[nH]c1C,-3.223200000000001,266.344,0.8602075939258453,-3.39546952944077,1,34.15,5.993977546691895
COCC[C@@H]1COCCC2=CCC[C@@]12S,-2.4482000000000013,228.357,0.5906415744961742,-4.4156280224765805,3,18.46,6.358534336090088
O=C1C[C@H]CNCCCCC=CCc2ccccc2N(CC)C[C@@H]1C,-4.184690000000003,341.5190000000002,0.7776751664426707,-4.007847762630744,1,32.34,6.04128360748291
C[C@H][C@@H]1CCCCC[C@@H]1OC,-2.805890000000001,155.261,0.557085725815246,-3.56020594456912,2,9.23,6.531219482421875
COC=C1COC=CC1CCNc1ccccc1[N+](=O)CCCN,-2.9382,332.4240000000001,0.5369616275753013,-4.123292396648507,9,76.59,5.829298973083496
COCC1CCOCCCCCCCNCCCC[N+]1(C)CN,-2.104800000000002,330.5370000000001,0.778302869387608,-4.269431014763774,3,56.510000000000005,6.301962852478027
COCC1CCCCCN(C)CCNCCS1,-1.8300000000000003,260.44699999999995,0.8185573934645026,-3.6114874803511743,2,24.5,5.903778553009033
C=C1[C@H]2OCc3ccc(C)cc3[C@H]2OC1,-2.521320000000001,202.253,0.6017480955367004,-3.797983299757438,0,18.46,6.170555591583252
COCCO[C@@H]1OCCc2ccsc2CC[C@@]1O,-2.14699,271.35799999999995,0.8524440965702851,-4.054632810434183,4,47.92,6.856385707855225
C[C@@H]1[C@@H]Oc2ccoc2[C@@H]1OO,-2.00059,169.15599999999998,0.5156343759109356,-4.959450629028728,1,51.83,7.05877685546875
COC1CC[C@H]2CCCN(CCC[N+]#N)N2CC[C@@]1(C)O,-1.8608800000000003,297.423,0.6336672726866597,-4.6118455901718,4,64.09,5.634297847747803
OCCCCCCCOCCCN2CCCO[C@@H]2,-2.17749,258.38199999999995,0.5767905458679153,-2.966761434700187,11,41.93000000000001,6.5752363204956055
C[C@H](C)[C@@H]CC1CC[C@@H]1C1CCC1,-4.063090000000003,179.32699999999997,0.6101685550563464,-3.9157922565437424,4,0.0,5.979992866516113
OC(=O)CCSCCCc1ccncc1O.[O-],-1.8089,257.31100000000004,0.7255911627405681,-2.6976384881950715,7,98.92,5.972193241119385
C[C@H](C)SCC(O)C[C@@H]1O[C@@H]1CC,-2.0564,204.335,0.672200596727211,-3.9426722654739166,6,32.76,5.984298706054688
OCCCSCCCOc2cccs2,-2.632600000000001,232.37,0.6987109874021885,-2.703016045354426,8,29.46,5.886218070983887
COCC[C@H]COc1cccn2ccc[n+]2[C@@H]1,-1.41108,233.29100000000005,0.5485535454947327,-4.571702889532864,6,27.27,6.73138952255249
OCc1ccc2CSC(=O)c3ccccc3cc[n+]2[c@@H]1,-2.4813,284.36,0.8179967881449391,-3.851485444560133,1,41.18,6.204180717468262
C[C@@H]1c2ccc(Cl)cc2[N@H]1=O,-1.4288,169.611,0.5849633287012943,-4.707180535139839,0,27.5,5.853869438171387
C[C@@H]1C=c/[C@@H]2[C@@]1(C)OC(=O)[C@@H]2CCF,-2.0998,198.237,0.5014276484483674,-4.792604235420553,2,26.3,5.666136741638184
C/C=C1[C@H]2C/C(C)=CC[C@]2C=C[N@]1CC,-3.6701900000000034,202.321,0.5863545911444759,-4.5992867391738255,1,3.24,6.048003196716309
COc1cc2[nH]ccc2ccC1CCOc1ccccc1N,-3.6963000000000017,296.37,0.8271047976671961,-3.63248508195227,5,60.27,5.91087818145752
OCc1CCCCCCCCCCCCCCN[C@]1,-4.308190000000003,267.45699999999994,0.7418109454995897,-3.8610776128357625,1,32.26,6.456221580505371
COC1=C/Cc2[nH]ccc2CN=C(c2cc[nH]c2)C[C@@H]1,-3.0128900000000014,268.34,0.8639428539890083,-4.440544811551996,2,53.17,6.11696195602417
OC=CC1Cc2ccc[cH]c2-[C@@H]1OC,-2.618100000000001,190.242,0.7262525009406436,-3.7204600153039777,2,29.46,6.7087721824646
O=C1[C@]2OCc1cCC[C@H]2COc1nccs1,-1.98959,250.299,0.8227958009834017,-4.808075082371754,3,48.42,6.060967922210693
O=C1c2coc(=NO)cc2Cc2ccoc2OC1,-1.3284,247.206,0.5603097796444259,-3.8942432366428026,0,85.17,5.569753170013428
C/C=C1[C@H]2CCc3ccoc3[C@@H]2N1CCC,-3.512500000000003,217.31199999999995,0.7533583115112104,-4.207310346431744,2,16.380000000000003,6.074450492858887
C(CCl)SCCCc1ccncc1NC,-3.0279000000000007,244.79100000000005,0.5896771353103093,-2.7580690758701074,7,24.92,5.164101123809815
C[C@H]1[C@@H](CC)CNCC[C@@]12OCC[C@@]2(CCO),-1.75799,240.367,0.7895882961774483,-4.974470986906324,3,41.49,5.160711765289307
COCC=C1CCOCCSCCNCCc2n[nH]cc1-2,-1.7250999999999996,311.451,0.8708664702002181,-4.081372249664184,2,59.17,6.19752836227417
COC1=C(COc2ccccc2C)[C@H]1c1ncc[nH]1,-2.7948200000000005,256.305,0.8944191480373612,-3.217986979478841,5,47.14,5.962944030761719
COCC[C@H]1CCCCCCCN(C)C[N@@]2CCS12,-2.866800000000002,288.5009999999999,0.8042875727923884,-4.844138926573198,3,15.71,6.080822944641113
C/C=C[C@@]1OC/CCC=C[C@H]1O,-1.82199,167.228,0.6035311235880312,-4.134716578028554,1,29.46,6.787049770355225
O=C1C2=[N+]c3ccc(C)cc3[C@H]2OC1,-1.05732,187.198,0.6088739283890451,-4.416764041226882,0,40.400000000000006,6.189730644226074
O=C1N2CCOCc3ccccc3C[C@H]2OCc2ccccc12,-2.758000000000001,309.365,0.7509534424015243,-3.364142521147394,0,38.77,6.3516845703125
O=C1[C@H]2[C@H](Cl)CCc3ccsc3[C@@H]2CN1C,-2.4735000000000005,255.77,0.652533304592563,-4.18068384795628,0,20.31,6.160069942474365
C[C@H]1[C@H](CC)CCC[C@@]12CCC2,-4.002900000000003,166.30799999999996,0.552009880945164,-4.006047488512463,1,0.0,5.420522689819336
OCc1ccnc2ccccc2CCCCC[C@H]1C,-4.060200000000003,257.3769999999999,0.8081487815823397,-3.5673191413072907,1,32.59,6.197731971740723
C[C@@H](C)SCc1ccsc1O,-3.095300000000002,188.317,0.7862547898619099,-3.091854182451076,3,20.23,5.921421051025391
COCC[C@H]1COCCCCN1CC,-1.5237999999999998,201.30999999999997,0.6881767030177253,-2.8548140412268808,4,21.700000000000003,6.357391357421875
C[C@H]1[C@H]2CCC(O)C[C@@H]2OC1,-1.1823,156.22499999999997,0.5704244006686806,-3.945299250489533,0,29.46,6.260510921478272
O=C1[C@H]2Occcc2CC[C@H]1F,-1.5263,168.16699999999997,0.547869597959686,-4.672570538530989,0,26.3,6.344640731811523
COCC/C=C\OCc1ccncc1C,-2.4568200000000004,207.273,0.5301189759787426,-2.8130640669255627,6,31.35,5.8085808753967285
C[C@H]1CNCc2ccoc2C[C@@H]2OCC12,-1.5764,207.273,0.7010204120914694,-4.898421702191362,0,34.400000000000006,6.080090999603272
C/C=C1[C@@H]/C=C/CC[C@@H]1O,-1.84789,137.202,0.5398834076205741,-4.454497162869597,0,20.23,6.786489963531494
COCC[C@H]1CCC[C@H](CCO)C[C@@]12CCNC2,-2.1914,255.40199999999996,0.79106693698547,-4.406111029282535,5,41.49,5.684780597686768
C[C@H]1[C@@H](O)/C=C/CC[C@@H]2O[C@@H](OC)NCC[C@H]12,-1.2580999999999996,241.331,0.6785889208309872,-4.7919308131409855,1,50.72,5.996650218963623
C/C=C1S[C@H]2CCC[C@@H]2O1.CN=O,-2.9148000000000014,201.291,0.565522655725908,-4.634946102697589,0,38.66,6.218872547149658
COCC[C@H]1CCCN(CCc2nc[nH]c2C)SC1,-2.657320000000001,283.44100000000003,0.8150059853466866,-3.819677888569749,6,41.15,5.360692024230957
OCCCCCCCCCCCCN1CCC[C@H]1,-4.137290000000004,254.43799999999996,0.5291535721496056,-2.653935019605848,12,23.47,6.1827802658081055
C[C@H]1C[C@@H](CCO)C[C@@]1O,-1.31939,143.20600000000002,0.6116913957898729,-4.17228341167197,2,40.46,6.326663494110107
O=C1c2ccc(SC(=O)Nc3ccccc3Cl)cc2[C@@H]1,-4.412890000000002,302.76200000000006,0.8356692473113815,-2.79163320429832,2,46.17,5.492286682128906
CC(C)S[C@@H]1CC[C@@H](C)O[C@@H]1C,-3.0840000000000014,188.336,0.6583631299189707,-4.15883183786194,2,9.23,5.657231330871582
C[C@H](C)SCCCc1ccsc1C,-4.130720000000004,214.39900000000003,0.6641139359458993,-2.742616673085749,5,0.0,5.732104301452637
COC1C[C@@H]2CCCCCC[C@@H]2OC1(C)C,-3.5393000000000026,226.36,0.6806062799058339,-3.7135946171870495,1,18.46,5.717123985290527
COC1=Cn2ccccc2=C[C@H]1OC,-1.7722,191.23,0.6636439344993981,-4.355134810457651,2,21.700000000000003,6.158708095550537
C[C@H]1[C@@H]CNCC[C@@]1N=O,-1.11848,140.186,0.554337275327296,-4.8206092507816845,1,41.46,6.547995090484619
COC(=O)CSCCCc1ccncc1O,-1.6259999999999997,241.312,0.6056014549032747,-2.488246936886794,6,59.42,5.9965128898620605
OCc1ccc(OCc2cccc3c2C[C@@H]2CCO[C@@H]23)cc1,-3.391600000000002,296.366,0.9396235401014356,-3.144227106325224,4,38.69,5.661702156066895
CSC[C@H]1OCCc2ccncc2CN[C@@]1,-1.51429,236.34,0.8438857975115959,-4.844676057448916,2,34.15,6.030974388122559
C[C@@H]1OC(=O)C[C@H]2CO[C@@H]2CC[C@@H]1,-1.32129,183.227,0.53124050525471,-4.957705303723243,0,35.53,6.207730770111084
COC1=C[C@H]2/C=C(c3ccsc3)ON=CC12,-2.8813000000000013,233.292,0.7860223397666549,-4.674353027709764,2,30.82,5.754916191101074
COC1C[C@H]CCCCCCNC[C@@H]1C[N@],-1.83439,225.356,0.7789530352241726,-4.652538835411304,2,43.56,6.330496788024902
C[C@H]1CSCCC2CCN=CC[N@@]12,-1.6569,198.335,0.5880654350851668,-4.3977068314425285,0,15.6,6.377571105957031
COC=C[C@@H]1Cc2ccoc2NC1,-2.0239,179.219,0.705178034507564,-4.399722982871504,2,34.4,5.620433330535889
CN=C1C[C@@H]2CC/C=C[C@]2c2NCC[C@@H]12,-1.97969,203.309,0.6393847465841621,-4.871669680223053,0,24.39,6.270496845245361
O=C(C)CSCNc1ccncc1.NC,-1.3481,227.33300000000003,0.5867952752118748,-2.877787349573147,5,68.01,5.81745195388794
OCc1ccnnccc1CCOc2ccncc2SC,-2.4877,303.387,0.8199116115735648,-3.788397466586016,6,67.07000000000001,5.837731838226318
C[C@H]1CNCCCCCCCCCCC[C@@H]1C,-4.762800000000005,239.44699999999995,0.6422634938482348,-3.2281771043497773,0,12.03,6.08878755569458
OCCCCCCCCCc2cccnc2OC,-3.3557000000000023,251.37,0.6483514302170869,-2.025230810607299,10,42.35000000000001,6.232590198516846
COC1C[C@@H]CCCCCC[C@@H]1OC[C@@H](C)F,-3.693190000000003,245.358,0.7516918505770804,-4.467998871521709,4,18.46,5.833649635314941
COCCCN1CCOc2cccCCCNC[nH]c1n2,-1.0392000000000006,294.399,0.7588237140298794,-4.798286294660638,4,58.120000000000005,6.1009368896484375
Oc1ccc2nc(Oc3cccc4c3CC4)ccc2Oc1,-3.7775000000000016,279.295,0.908586637421184,-3.109469178744824,2,51.58000000000001,5.891125202178955
C[C@@H]1[C@@H](CCl)C[C@@H]1O,-1.2420999999999998,134.606,0.5354422112155031,-4.127316669955834,1,20.23,6.373108863830566
C=C1Nc2cnccc2CCc2c[nH]cc2OC1,-2.5129,241.29399999999995,0.7447715577639297,-3.8557704562726673,0,49.94,6.141732215881348
COC[C@H]1COCCCCC=CCC[C@@H]1OCC,-3.1910000000000016,256.386,0.7229895357248477,-3.9671849087716335,4,27.69,6.963413238525391
O=C1C[C@@]2c1CCC[C@H]2C=O,-1.14889,151.185,0.5266490302300264,-4.484079393700634,1,34.14,6.337605953216553
COCC=C1Cc2ccccc2CNCC[N+]1=O,-1.6415,247.318,0.8077901958560953,-3.87802885194086,2,41.34,6.428492069244385
C#CC[C@H]1CCCCC[C@@H]2CCC[C@H]2CC1,-4.786500000000005,218.384,0.5552486110933864,-3.7229169352422495,1,0.0,6.228759288787842
OCCCCCCCCOCCCN1CCC[C@]21C=CS2,-3.778600000000004,313.50699999999995,0.5558674476497685,-3.917317858109474,12,32.7,6.466490745544434
O=C1C[C@@H]2C/C=CC[C@H]1[C@@H]2Oc1ccncn1,-1.7792,230.267,0.7265826787518859,-4.659912922521883,2,52.08,6.7460761070251465
COCC[C@H]CCCCCCN,-2.13639,172.29199999999997,0.5407274003072207,-2.688318031996072,9,35.25,6.013307571411133
COCC[C@H]1CCOCCCNCCC[C@@]1(N)CS,-1.4465999999999994,290.4729999999999,0.686013388886679,-4.370642982517254,4,56.510000000000005,6.423243045806885
OCC1CCCCCCCC2CCCNC[C@@]12C,-3.345100000000002,253.42999999999995,0.7509453990842492,-3.9407844020636,1,32.26,6.119992256164551
O=C1C2C(O[C@H](CC2C)C)[C@@H]1F,-1.3369,172.19899999999998,0.5507874938716554,-4.680668292708267,0,26.3,5.629159450531006
OCc1cc[nH]c2ccc3ocnc3cc[n+]2c1N,-1.0692999999999997,257.273,0.5684833453512634,-3.679641670797244,1,91.95,6.300884246826172
OCCOCCCCCCCCN1CCCCN[C@H]1,-2.1405899999999995,271.4249999999999,0.5651936104280402,-2.9398618556124294,11,44.73,6.312760829925537
COCC1CCCCCCCC2CCCCCN2CSC1,-4.928600000000005,313.551,0.7170766957311024,-3.6389679323777617,2,12.47,6.2449259757995605
CC(C)[C@@H]1CC[C@@H]2CO[C@@H]12,-2.0674,140.226,0.5414726092806886,-3.8316842997230207,1,9.23,5.879854202270508
O=C1C[C@@]2OcCCC[C@H]2[C@@H]1Oc1ccncc1,-2.15049,246.28600000000003,0.8018878471441261,-3.820620472439749,2,48.42,6.725335121154785
CC[C@@H]1C[C@@H]2CC[C@@H]1OC2=O,-1.7381,154.20899999999995,0.5375977565736586,-4.466108860601386,1,26.3,6.952627658843994
C#CC[C@H]1COCCCN1CCC,-1.5106,181.279,0.6119170555577118,-3.4250999934853565,3,12.47,5.948513507843018
COCC1COCCSCCC=CCNCCC[C@@H]1C,-2.9646000000000017,301.4960000000001,0.7944586101444386,-4.391565006797968,2,30.49,6.29226541519165
C[C@@]12C[C@@H](c3ccoc3)Oc1[C@@H]C2,-2.723890000000001,177.22299999999998,0.6576936376343724,-4.748611074033777,1,22.37,5.897949695587158
COc1cc2[nH]c3ccc(cc32)oc1Nc1ccccc1,-3.7730000000000015,278.311,0.8964704331788313,-3.715348236148228,3,42.52,5.818436622619629
C/C=C1[C@@H]/C=CC/CC/C=C/[C@@H]1OC,-3.4482900000000027,191.294,0.5767557854971702,-4.755797496761625,1,9.23,6.627450466156006
C[C@@H]1[C@@H]c2cc[nH]c2[C@@]1O,-1.46938,135.166,0.5548546573855446,-4.524232327704761,0,36.02,6.991877555847168
C=C1N2CCOCc3ccccc3C[C@H]nc2Oc2ccncc21,-3.037390000000002,320.372,0.748409904219889,-3.845581595386083,0,46.95,6.266945838928223
C/C=C(C)OC=C1CCC[C@@H]1CC,-4.020700000000003,180.291,0.595924442608618,-3.997854359389722,3,9.23,5.690035343170166
COC1=C[C@H]2CCCNCC2CC[C@H]2n1CC[C@H]2,-2.1623900000000003,249.378,0.7705355836030725,-4.630475559122359,1,24.5,6.149202346801758
O=C1CSCCNCCCCCCCCCCNCC=CC1,-3.548600000000002,326.54999999999995,0.6680735992265531,-3.4284773156800803,0,41.13,6.318495273590088
CC(C)[C@@H]1CC[C@@H](CO)O[C@@H]1CC,-2.2085,186.295,0.7319392156833485,-3.640141716023367,3,29.46,5.737050533294678
C[C@H](S)CCCC1CC[C@]2OC2CCO1,-2.974890000000001,229.36499999999995,0.5910519578004404,-4.475587203397554,4,21.76,5.919134616851807
C[C@@H]1C[C@@H]2CC[C@@]2CO[C@@H]1CC,-2.805890000000001,167.272,0.5832338894215761,-4.317437748495424,1,9.23,6.575501441955566
C[C@H]1[C@H](C)OCCC[C@@H]1O,-1.1823,144.214,0.5529390655271483,-3.533003713642436,0,29.46,6.577448844909668
C[C@@H]1C=CO[C@@H]1CC,-1.945,112.172,0.5034119572006595,-4.033642655031655,1,9.23,6.022556781768799
C/C=C1[C@H](Cl)N=Cc2c[nH]cc2O1,-2.2947,196.63700000000003,0.5018721798067253,-4.8534505132358765,0,37.38,5.909904479980469
OC1CCc2occc2N1CC[C@@H]1O[C@@H]1,-1.30129,208.23699999999997,0.7605639054823404,-4.608791528737759,3,49.14000000000001,6.259567260742188
CN(C)C[C@@H]/Cc1ccccc1NC,-2.03669,191.298,0.7658690782863079,-2.716395378591546,5,15.27,5.560434341430664
O=C1Sc2occc2CCc2c1nc[nH]2,-2.0338,220.253,0.7376320936026792,-3.660098503419301,0,58.89,5.915256023406982
OCCCCCCCCNc1ccccCCC[N-]c1,-4.030200000000002,277.432,0.6250064043444536,-4.083267106206494,9,46.36,6.25019121170044
OCc1CCCCNCCC2CCCCCC[C@H]2on1,-2.8539000000000003,282.42799999999994,0.7773269602504373,-3.99286002995132,1,53.85,5.905777931213379
Oc1ccc2COCCc3cccn3Ccc2[nH]1,-1.8737,244.29400000000004,0.7321285968668131,-4.364564360481665,0,46.42,6.216641426086426
COC1Cc2ccccc2SC1,-2.3498,180.272,0.6557933836699585,-2.941764192766758,1,9.23,5.783119201660156
CC[C@H]1C[C@@H]2CCCN1Cc1nc[nH]c12,-2.2714,205.305,0.7623844520923011,-4.7533994594852444,1,31.92,6.275965213775635
COC1C[C@H]COCCCCCCCCN1[C@@H]C,-3.4077800000000025,255.40199999999996,0.7545337596129187,-4.243454408067319,2,21.700000000000003,6.5247483253479
C[C@@H]1[C@H]C(Cl)CCC=C1O,-2.6698900000000005,159.63600000000002,0.5391981843756147,-4.774616745005303,0,20.23,6.12128210067749
C/C=C\C/CNc1ccncc1CCc2ccon2,-3.2329000000000017,257.33699999999993,0.6108645169290822,-2.983998943524517,7,50.95,5.661528587341309
